vt_group,no.,salary,financial_achievement,incentive_target,incentive,a,b
107,164,57864000,113.5,10,6567564.0,53.5,60.0
107,165,57576000,113.5,10,6534876.0,53.5,60.0
107,166,55728000,113.5,10,6325128.0,53.5,60.0
107,167,60504000,113.5,10,6867204.0,53.5,60.0
107,168,58272000,113.5,10,6613872.0,53.5,60.0
107,169,60096000,113.5,10,6820896.0,53.5,60.0
107,170,59280000,113.5,10,6728280.0,53.5,60.0
107,171,67488000,113.5,10,7659888.0,53.5,60.0
107,172,69648000,113.5,10,7905048.0,53.5,60.0
107,173,66720000,113.5,10,7572720.0,53.5,60.0
107,174,62664000,113.5,10,7112364.0,53.5,60.0
107,175,63240000,113.5,10,7177740.0,53.5,60.0
107,176,65160000,113.5,10,7395660.0,53.5,60.0
107,177,61224000,113.5,10,6948924.0,53.5,60.0
107,178,62352000,113.5,10,7076952.0,53.5,60.0
107,179,57384000,113.5,10,6513084.0,53.5,60.0
107,180,68112000,113.5,10,7730712.0,53.5,60.0
107,181,64008000,113.5,10,7264908.0,53.5,60.0
107,182,60072000,113.5,10,6818172.0,53.5,60.0
107,183,62040000,113.5,10,7041540.0,53.5,60.0
107,184,62664000,113.5,10,7112364.0,53.5,60.0
107,185,59736000,113.5,10,6780036.0,53.5,60.0
107,186,57384000,113.5,10,6513084.0,53.5,60.0
107,187,57384000,113.5,10,6513084.0,53.5,60.0
107,188,55728000,113.5,10,6325128.0,53.5,60.0
107,189,59280000,113.5,10,6728280.0,53.5,60.0
107,190,59664000,113.5,10,6771864.0,53.5,60.0
107,191,69000000,113.5,10,7831500.0,53.5,60.0
107,192,75288000,113.5,10,8545188.0,53.5,60.0
107,193,68808000,113.5,10,7809708.0,53.5,60.0
107,194,74496000,113.5,10,8455296.0,53.5,60.0
107,195,64440000,113.5,10,7313940.0,53.5,60.0
107,196,72120000,113.5,10,8185620.0,53.5,60.0
107,197,63312000,113.5,10,7185912.0,53.5,60.0
107,198,74976000,113.5,10,8509776.0,53.5,60.0
107,199,57384000,113.5,10,6513084.0,53.5,60.0
107,200,57384000,113.5,10,6513084.0,53.5,60.0
107,201,57384000,113.5,10,6513084.0,53.5,60.0
107,202,55728000,113.5,10,6325128.0,53.5,60.0
107,203,57384000,113.5,10,6513084.0,53.5,60.0
107,204,62040000,113.5,10,7041540.0,53.5,60.0
107,205,82440000,113.5,10,9356940.0,53.5,60.0
107,206,62784000,113.5,10,7125984.0,53.5,60.0
107,207,57744000,113.5,10,6553944.0,53.5,60.0
107,208,72744000,113.5,10,8256444.0,53.5,60.0
107,209,61944000,113.5,10,7030644.0,53.5,60.0
107,210,80256000,113.5,10,9109056.0,53.5,60.0
107,211,57384000,113.5,10,6513084.0,53.5,60.0
107,212,56280000,113.5,10,6387780.0,53.5,60.0
107,213,57576000,113.5,10,6534876.0,53.5,60.0
107,214,57384000,113.5,10,6513084.0,53.5,60.0
107,215,65760000,113.5,10,7463760.0,53.5,60.0
107,216,75264000,113.5,10,8542464.0,53.5,60.0
107,217,64848000,113.5,10,7360248.0,53.5,60.0
108,1,58152000,114.0,10,6629328.0,54.0,60.0
108,2,65448000,114.0,10,7461072.0,54.0,60.0
108,3,55728000,114.0,10,6352992.0,54.0,60.0
108,4,57336000,114.0,10,6536304.0,54.0,60.0
108,5,62736000,114.0,10,7151904.0,54.0,60.0
108,6,55728000,114.0,10,6352992.0,54.0,60.0
108,7,57384000,114.0,10,6541776.0,54.0,60.0
108,8,57840000,114.0,10,6593760.0,54.0,60.0
108,9,60648000,114.0,10,6913872.0,54.0,60.0
108,10,63624000,114.0,10,7253136.0,54.0,60.0
108,11,62784000,114.0,10,7157376.0,54.0,60.0
108,12,57384000,114.0,10,6541776.0,54.0,60.0
108,13,56520000,114.0,10,6443280.0,54.0,60.0
108,14,59064000,114.0,10,6733296.0,54.0,60.0
108,15,55728000,114.0,10,6352992.0,54.0,60.0
108,16,55728000,114.0,10,6352992.0,54.0,60.0
108,17,57384000,114.0,10,6541776.0,54.0,60.0
108,18,57384000,114.0,10,6541776.0,54.0,60.0
108,19,57384000,114.0,10,6541776.0,54.0,60.0
108,20,57384000,114.0,10,6541776.0,54.0,60.0
108,21,59064000,114.0,10,6733296.0,54.0,60.0
108,22,57384000,114.0,10,6541776.0,54.0,60.0
108,23,59064000,114.0,10,6733296.0,54.0,60.0
108,24,60480000,114.0,10,6894720.0,54.0,60.0
108,25,63816000,114.0,10,7275024.0,54.0,60.0
108,26,55728000,114.0,10,6352992.0,54.0,60.0
108,27,57384000,114.0,10,6541776.0,54.0,60.0
108,28,57384000,114.0,10,6541776.0,54.0,60.0
108,29,57384000,114.0,10,6541776.0,54.0,60.0
108,30,57384000,114.0,10,6541776.0,54.0,60.0
108,31,57384000,114.0,10,6541776.0,54.0,60.0
108,32,56808000,114.0,10,6476112.0,54.0,60.0
108,33,58488000,114.0,10,6667632.0,54.0,60.0
108,34,58848000,114.0,10,6708672.0,54.0,60.0
108,35,65448000,114.0,10,7461072.0,54.0,60.0
108,36,65040000,114.0,10,7414560.0,54.0,60.0
108,37,61032000,114.0,10,6957648.0,54.0,60.0
108,38,55728000,114.0,10,6352992.0,54.0,60.0
108,39,57384000,114.0,10,6541776.0,54.0,60.0
108,40,59688000,114.0,10,6804432.0,54.0,60.0
108,41,59064000,114.0,10,6733296.0,54.0,60.0
108,42,65304000,114.0,10,7444656.0,54.0,60.0
108,43,68736000,114.0,10,7835904.0,54.0,60.0
108,44,62760000,114.0,10,7154640.0,54.0,60.0
108,45,57744000,114.0,10,6582816.0,54.0,60.0
108,46,57384000,114.0,10,6541776.0,54.0,60.0
108,47,57936000,114.0,10,6604704.0,54.0,60.0
108,48,59688000,114.0,10,6804432.0,54.0,60.0
108,49,59400000,114.0,10,6771600.0,54.0,60.0
108,50,62040000,114.0,10,7072560.0,54.0,60.0
108,51,62064000,114.0,10,7075296.0,54.0,60.0
108,52,63360000,114.0,10,7223040.0,54.0,60.0
108,53,57360000,114.0,10,6539040.0,54.0,60.0
108,54,57384000,114.0,10,6541776.0,54.0,60.0
108,55,58008000,114.0,10,6612912.0,54.0,60.0
108,56,55728000,114.0,10,6352992.0,54.0,60.0
108,57,60552000,114.0,10,6902928.0,54.0,60.0
108,58,64920000,114.0,10,7400880.0,54.0,60.0
108,59,66624000,114.0,10,7595136.0,54.0,60.0
108,60,61920000,114.0,10,7058880.0,54.0,60.0
108,61,63744000,114.0,10,7266816.0,54.0,60.0
108,62,62472000,114.0,10,7121808.0,54.0,60.0
108,63,57624000,114.0,10,6569136.0,54.0,60.0
108,64,58368000,114.0,10,6653952.0,54.0,60.0
108,65,57384000,114.0,10,6541776.0,54.0,60.0
108,66,58200000,114.0,10,6634800.0,54.0,60.0
108,67,59040000,114.0,10,6730560.0,54.0,60.0
108,68,57936000,114.0,10,6604704.0,54.0,60.0
108,69,59544000,114.0,10,6788016.0,54.0,60.0
108,70,60408000,114.0,10,6886512.0,54.0,60.0
108,71,63096000,114.0,10,7192944.0,54.0,60.0
108,72,60192000,114.0,10,6861888.0,54.0,60.0
108,73,67776000,114.0,10,7726464.0,54.0,60.0
108,74,65136000,114.0,10,7425504.0,54.0,60.0
108,75,62280000,114.0,10,7099920.0,54.0,60.0
108,76,61488000,114.0,10,7009632.0,54.0,60.0
108,77,65496000,114.0,10,7466544.0,54.0,60.0
108,78,58488000,114.0,10,6667632.0,54.0,60.0
108,79,63144000,114.0,10,7198416.0,54.0,60.0
108,80,59736000,114.0,10,6809904.0,54.0,60.0
108,81,63144000,114.0,10,7198416.0,54.0,60.0
108,82,60552000,114.0,10,6902928.0,54.0,60.0
108,83,67488000,114.0,10,7693632.0,54.0,60.0
108,84,59760000,114.0,10,6812640.0,54.0,60.0
108,85,65880000,114.0,10,7510320.0,54.0,60.0
108,86,61704000,114.0,10,7034256.0,54.0,60.0
108,87,62184000,114.0,10,7088976.0,54.0,60.0
108,88,65448000,114.0,10,7461072.0,54.0,60.0
108,89,61920000,114.0,10,7058880.0,54.0,60.0
108,90,55728000,114.0,10,6352992.0,54.0,60.0
108,91,56280000,114.0,10,6415920.0,54.0,60.0
108,92,57936000,114.0,10,6604704.0,54.0,60.0
108,93,55728000,114.0,10,6352992.0,54.0,60.0
108,94,58488000,114.0,10,6667632.0,54.0,60.0
108,95,59832000,114.0,10,6820848.0,54.0,60.0
108,96,63840000,114.0,10,7277760.0,54.0,60.0
108,97,62544000,114.0,10,7130016.0,54.0,60.0
108,98,63864000,114.0,10,7280496.0,54.0,60.0
108,99,57384000,114.0,10,6541776.0,54.0,60.0
108,100,59040000,114.0,10,6730560.0,54.0,60.0
108,101,63312000,114.0,10,7217568.0,54.0,60.0
108,102,65520000,114.0,10,7469280.0,54.0,60.0
108,103,60336000,114.0,10,6878304.0,54.0,60.0
108,104,62664000,114.0,10,7143696.0,54.0,60.0
108,105,59784000,114.0,10,6815376.0,54.0,60.0
108,106,58272000,114.0,10,6643008.0,54.0,60.0
108,107,55728000,114.0,10,6352992.0,54.0,60.0
108,108,55728000,114.0,10,6352992.0,54.0,60.0
108,109,58488000,114.0,10,6667632.0,54.0,60.0
108,110,69912000,114.0,10,7969968.0,54.0,60.0
108,111,92664000,114.0,10,10563696.0,54.0,60.0
108,112,60696000,114.0,10,6919344.0,54.0,60.0
108,113,67728000,114.0,10,7720992.0,54.0,60.0
108,114,58800000,114.0,10,6703200.0,54.0,60.0
108,115,68640000,114.0,10,7824960.0,54.0,60.0
108,116,55728000,114.0,10,6352992.0,54.0,60.0
108,117,65328000,114.0,10,7447392.0,54.0,60.0
108,118,63624000,114.0,10,7253136.0,54.0,60.0
108,119,58224000,114.0,10,6637536.0,54.0,60.0
108,120,58272000,114.0,10,6643008.0,54.0,60.0
108,121,58992000,114.0,10,6725088.0,54.0,60.0
108,122,58200000,114.0,10,6634800.0,54.0,60.0
108,123,58560000,114.0,10,6675840.0,54.0,60.0
108,124,59544000,114.0,10,6788016.0,54.0,60.0
108,125,60336000,114.0,10,6878304.0,54.0,60.0
108,126,62040000,114.0,10,7072560.0,54.0,60.0
108,127,68856000,114.0,10,7849584.0,54.0,60.0
108,128,65040000,114.0,10,7414560.0,54.0,60.0
108,129,74712000,114.0,10,8517168.0,54.0,60.0
108,130,72984000,114.0,10,8320176.0,54.0,60.0
108,131,65136000,114.0,10,7425504.0,54.0,60.0
108,132,64224000,114.0,10,7321536.0,54.0,60.0
108,133,66216000,114.0,10,7548624.0,54.0,60.0
108,134,61560000,114.0,10,7017840.0,54.0,60.0
108,135,73152000,114.0,10,8339328.0,54.0,60.0
108,136,64344000,114.0,10,7335216.0,54.0,60.0
108,137,57936000,114.0,10,6604704.0,54.0,60.0
108,138,59520000,114.0,10,6785280.0,54.0,60.0
108,139,64512000,114.0,10,7354368.0,54.0,60.0
108,140,57744000,114.0,10,6582816.0,54.0,60.0
108,141,57576000,114.0,10,6563664.0,54.0,60.0
108,142,61896000,114.0,10,7056144.0,54.0,60.0
108,143,56280000,114.0,10,6415920.0,54.0,60.0
108,144,59064000,114.0,10,6733296.0,54.0,60.0
108,145,59088000,114.0,10,6736032.0,54.0,60.0
108,146,59184000,114.0,10,6746976.0,54.0,60.0
108,147,63240000,114.0,10,7209360.0,54.0,60.0
108,148,57384000,114.0,10,6541776.0,54.0,60.0
108,149,63240000,114.0,10,7209360.0,54.0,60.0
108,150,64512000,114.0,10,7354368.0,54.0,60.0
108,151,62928000,114.0,10,7173792.0,54.0,60.0
108,152,62928000,114.0,10,7173792.0,54.0,60.0
108,153,59136000,114.0,10,6741504.0,54.0,60.0
108,154,59280000,114.0,10,6757920.0,54.0,60.0
108,155,58200000,114.0,10,6634800.0,54.0,60.0
108,156,64512000,114.0,10,7354368.0,54.0,60.0
108,157,64344000,114.0,10,7335216.0,54.0,60.0
108,158,84984000,114.0,10,9688176.0,54.0,60.0
108,159,66000000,114.0,10,7524000.0,54.0,60.0
108,160,62520000,114.0,10,7127280.0,54.0,60.0
108,161,60552000,114.0,10,6902928.0,54.0,60.0
108,162,67344000,114.0,10,7677216.0,54.0,60.0
108,163,61224000,114.0,10,6979536.0,54.0,60.0
108,164,57864000,114.0,10,6596496.0,54.0,60.0
108,165,57576000,114.0,10,6563664.0,54.0,60.0
108,166,55728000,114.0,10,6352992.0,54.0,60.0
108,167,60504000,114.0,10,6897456.0,54.0,60.0
108,168,58272000,114.0,10,6643008.0,54.0,60.0
108,169,60096000,114.0,10,6850944.0,54.0,60.0
108,170,59280000,114.0,10,6757920.0,54.0,60.0
108,171,67488000,114.0,10,7693632.0,54.0,60.0
108,172,69648000,114.0,10,7939872.0,54.0,60.0
108,173,66720000,114.0,10,7606080.0,54.0,60.0
108,174,62664000,114.0,10,7143696.0,54.0,60.0
108,175,63240000,114.0,10,7209360.0,54.0,60.0
108,176,65160000,114.0,10,7428240.0,54.0,60.0
108,177,61224000,114.0,10,6979536.0,54.0,60.0
108,178,62352000,114.0,10,7108128.0,54.0,60.0
108,179,57384000,114.0,10,6541776.0,54.0,60.0
108,180,68112000,114.0,10,7764768.0,54.0,60.0
108,181,64008000,114.0,10,7296912.0,54.0,60.0
108,182,60072000,114.0,10,6848208.0,54.0,60.0
108,183,62040000,114.0,10,7072560.0,54.0,60.0
108,184,62664000,114.0,10,7143696.0,54.0,60.0
108,185,59736000,114.0,10,6809904.0,54.0,60.0
108,186,57384000,114.0,10,6541776.0,54.0,60.0
108,187,57384000,114.0,10,6541776.0,54.0,60.0
108,188,55728000,114.0,10,6352992.0,54.0,60.0
108,189,59280000,114.0,10,6757920.0,54.0,60.0
108,190,59664000,114.0,10,6801696.0,54.0,60.0
108,191,69000000,114.0,10,7866000.0,54.0,60.0
108,192,75288000,114.0,10,8582832.0,54.0,60.0
108,193,68808000,114.0,10,7844112.0,54.0,60.0
108,194,74496000,114.0,10,8492544.0,54.0,60.0
108,195,64440000,114.0,10,7346160.0,54.0,60.0
108,196,72120000,114.0,10,8221680.0,54.0,60.0
108,197,63312000,114.0,10,7217568.0,54.0,60.0
108,198,74976000,114.0,10,8547264.0,54.0,60.0
108,199,57384000,114.0,10,6541776.0,54.0,60.0
108,200,57384000,114.0,10,6541776.0,54.0,60.0
108,201,57384000,114.0,10,6541776.0,54.0,60.0
108,202,55728000,114.0,10,6352992.0,54.0,60.0
108,203,57384000,114.0,10,6541776.0,54.0,60.0
108,204,62040000,114.0,10,7072560.0,54.0,60.0
108,205,82440000,114.0,10,9398160.0,54.0,60.0
108,206,62784000,114.0,10,7157376.0,54.0,60.0
108,207,57744000,114.0,10,6582816.0,54.0,60.0
108,208,72744000,114.0,10,8292816.0,54.0,60.0
108,209,61944000,114.0,10,7061616.0,54.0,60.0
108,210,80256000,114.0,10,9149184.0,54.0,60.0
108,211,57384000,114.0,10,6541776.0,54.0,60.0
108,212,56280000,114.0,10,6415920.0,54.0,60.0
108,213,57576000,114.0,10,6563664.0,54.0,60.0
108,214,57384000,114.0,10,6541776.0,54.0,60.0
108,215,65760000,114.0,10,7496640.0,54.0,60.0
108,216,75264000,114.0,10,8580096.0,54.0,60.0
108,217,64848000,114.0,10,7392672.0,54.0,60.0
109,1,58152000,114.5,10,6658404.0,54.5,60.0
109,2,65448000,114.5,10,7493796.0,54.5,60.0
109,3,55728000,114.5,10,6380856.0,54.5,60.0
109,4,57336000,114.5,10,6564972.0,54.5,60.0
109,5,62736000,114.5,10,7183272.0,54.5,60.0
109,6,55728000,114.5,10,6380856.0,54.5,60.0
109,7,57384000,114.5,10,6570468.0,54.5,60.0
109,8,57840000,114.5,10,6622680.0,54.5,60.0
109,9,60648000,114.5,10,6944196.0,54.5,60.0
109,10,63624000,114.5,10,7284948.0,54.5,60.0
109,11,62784000,114.5,10,7188768.0,54.5,60.0
109,12,57384000,114.5,10,6570468.0,54.5,60.0
109,13,56520000,114.5,10,6471540.0,54.5,60.0
109,14,59064000,114.5,10,6762828.0,54.5,60.0
109,15,55728000,114.5,10,6380856.0,54.5,60.0
109,16,55728000,114.5,10,6380856.0,54.5,60.0
109,17,57384000,114.5,10,6570468.0,54.5,60.0
109,18,57384000,114.5,10,6570468.0,54.5,60.0
109,19,57384000,114.5,10,6570468.0,54.5,60.0
109,20,57384000,114.5,10,6570468.0,54.5,60.0
109,21,59064000,114.5,10,6762828.0,54.5,60.0
109,22,57384000,114.5,10,6570468.0,54.5,60.0
109,23,59064000,114.5,10,6762828.0,54.5,60.0
109,24,60480000,114.5,10,6924960.0,54.5,60.0
109,25,63816000,114.5,10,7306932.0,54.5,60.0
109,26,55728000,114.5,10,6380856.0,54.5,60.0
109,27,57384000,114.5,10,6570468.0,54.5,60.0
109,28,57384000,114.5,10,6570468.0,54.5,60.0
109,29,57384000,114.5,10,6570468.0,54.5,60.0
109,30,57384000,114.5,10,6570468.0,54.5,60.0
109,31,57384000,114.5,10,6570468.0,54.5,60.0
109,32,56808000,114.5,10,6504516.0,54.5,60.0
109,33,58488000,114.5,10,6696876.0,54.5,60.0
109,34,58848000,114.5,10,6738096.0,54.5,60.0
109,35,65448000,114.5,10,7493796.0,54.5,60.0
109,36,65040000,114.5,10,7447080.0,54.5,60.0
109,37,61032000,114.5,10,6988164.0,54.5,60.0
109,38,55728000,114.5,10,6380856.0,54.5,60.0
109,39,57384000,114.5,10,6570468.0,54.5,60.0
109,40,59688000,114.5,10,6834276.0,54.5,60.0
109,41,59064000,114.5,10,6762828.0,54.5,60.0
109,42,65304000,114.5,10,7477308.0,54.5,60.0
109,43,68736000,114.5,10,7870272.0,54.5,60.0
109,44,62760000,114.5,10,7186020.0,54.5,60.0
109,45,57744000,114.5,10,6611688.0,54.5,60.0
109,46,57384000,114.5,10,6570468.0,54.5,60.0
109,47,57936000,114.5,10,6633672.0,54.5,60.0
109,48,59688000,114.5,10,6834276.0,54.5,60.0
109,49,59400000,114.5,10,6801300.0,54.5,60.0
109,50,62040000,114.5,10,7103580.0,54.5,60.0
109,51,62064000,114.5,10,7106328.0,54.5,60.0
109,52,63360000,114.5,10,7254720.0,54.5,60.0
109,53,57360000,114.5,10,6567720.0,54.5,60.0
109,54,57384000,114.5,10,6570468.0,54.5,60.0
109,55,58008000,114.5,10,6641916.0,54.5,60.0
109,56,55728000,114.5,10,6380856.0,54.5,60.0
109,57,60552000,114.5,10,6933204.0,54.5,60.0
109,58,64920000,114.5,10,7433340.0,54.5,60.0
109,59,66624000,114.5,10,7628448.0,54.5,60.0
109,60,61920000,114.5,10,7089840.0,54.5,60.0
109,61,63744000,114.5,10,7298688.0,54.5,60.0
109,62,62472000,114.5,10,7153044.0,54.5,60.0
109,63,57624000,114.5,10,6597948.0,54.5,60.0
109,64,58368000,114.5,10,6683136.0,54.5,60.0
109,65,57384000,114.5,10,6570468.0,54.5,60.0
109,66,58200000,114.5,10,6663900.0,54.5,60.0
109,67,59040000,114.5,10,6760080.0,54.5,60.0
109,68,57936000,114.5,10,6633672.0,54.5,60.0
109,69,59544000,114.5,10,6817788.0,54.5,60.0
109,70,60408000,114.5,10,6916716.0,54.5,60.0
109,71,63096000,114.5,10,7224492.0,54.5,60.0
109,72,60192000,114.5,10,6891984.0,54.5,60.0
109,73,67776000,114.5,10,7760352.0,54.5,60.0
109,74,65136000,114.5,10,7458072.0,54.5,60.0
109,75,62280000,114.5,10,7131060.0,54.5,60.0
109,76,61488000,114.5,10,7040376.0,54.5,60.0
109,77,65496000,114.5,10,7499292.0,54.5,60.0
109,78,58488000,114.5,10,6696876.0,54.5,60.0
109,79,63144000,114.5,10,7229988.0,54.5,60.0
109,80,59736000,114.5,10,6839772.0,54.5,60.0
109,81,63144000,114.5,10,7229988.0,54.5,60.0
109,82,60552000,114.5,10,6933204.0,54.5,60.0
109,83,67488000,114.5,10,7727376.0,54.5,60.0
109,84,59760000,114.5,10,6842520.0,54.5,60.0
109,85,65880000,114.5,10,7543260.0,54.5,60.0
109,86,61704000,114.5,10,7065108.0,54.5,60.0
109,87,62184000,114.5,10,7120068.0,54.5,60.0
109,88,65448000,114.5,10,7493796.0,54.5,60.0
109,89,61920000,114.5,10,7089840.0,54.5,60.0
109,90,55728000,114.5,10,6380856.0,54.5,60.0
109,91,56280000,114.5,10,6444060.0,54.5,60.0
109,92,57936000,114.5,10,6633672.0,54.5,60.0
109,93,55728000,114.5,10,6380856.0,54.5,60.0
109,94,58488000,114.5,10,6696876.0,54.5,60.0
109,95,59832000,114.5,10,6850764.0,54.5,60.0
109,96,63840000,114.5,10,7309680.0,54.5,60.0
109,97,62544000,114.5,10,7161288.0,54.5,60.0
109,98,63864000,114.5,10,7312428.0,54.5,60.0
109,99,57384000,114.5,10,6570468.0,54.5,60.0
109,100,59040000,114.5,10,6760080.0,54.5,60.0
109,101,63312000,114.5,10,7249224.0,54.5,60.0
109,102,65520000,114.5,10,7502040.0,54.5,60.0
109,103,60336000,114.5,10,6908472.0,54.5,60.0
109,104,62664000,114.5,10,7175028.0,54.5,60.0
109,105,59784000,114.5,10,6845268.0,54.5,60.0
109,106,58272000,114.5,10,6672144.0,54.5,60.0
109,107,55728000,114.5,10,6380856.0,54.5,60.0
109,108,55728000,114.5,10,6380856.0,54.5,60.0
109,109,58488000,114.5,10,6696876.0,54.5,60.0
109,110,69912000,114.5,10,8004924.0,54.5,60.0
109,111,92664000,114.5,10,10610028.0,54.5,60.0
109,112,60696000,114.5,10,6949692.0,54.5,60.0
109,113,67728000,114.5,10,7754856.0,54.5,60.0
109,114,58800000,114.5,10,6732600.0,54.5,60.0
109,115,68640000,114.5,10,7859280.0,54.5,60.0
109,116,55728000,114.5,10,6380856.0,54.5,60.0
109,117,65328000,114.5,10,7480056.0,54.5,60.0
109,118,63624000,114.5,10,7284948.0,54.5,60.0
109,119,58224000,114.5,10,6666648.0,54.5,60.0
109,120,58272000,114.5,10,6672144.0,54.5,60.0
109,121,58992000,114.5,10,6754584.0,54.5,60.0
109,122,58200000,114.5,10,6663900.0,54.5,60.0
109,123,58560000,114.5,10,6705120.0,54.5,60.0
109,124,59544000,114.5,10,6817788.0,54.5,60.0
109,125,60336000,114.5,10,6908472.0,54.5,60.0
109,126,62040000,114.5,10,7103580.0,54.5,60.0
109,127,68856000,114.5,10,7884012.0,54.5,60.0
109,128,65040000,114.5,10,7447080.0,54.5,60.0
109,129,74712000,114.5,10,8554524.0,54.5,60.0
109,130,72984000,114.5,10,8356668.0,54.5,60.0
109,131,65136000,114.5,10,7458072.0,54.5,60.0
109,132,64224000,114.5,10,7353648.0,54.5,60.0
109,133,66216000,114.5,10,7581732.0,54.5,60.0
109,134,61560000,114.5,10,7048620.0,54.5,60.0
109,135,73152000,114.5,10,8375904.0,54.5,60.0
109,136,64344000,114.5,10,7367388.0,54.5,60.0
109,137,57936000,114.5,10,6633672.0,54.5,60.0
109,138,59520000,114.5,10,6815040.0,54.5,60.0
109,139,64512000,114.5,10,7386624.0,54.5,60.0
109,140,57744000,114.5,10,6611688.0,54.5,60.0
109,141,57576000,114.5,10,6592452.0,54.5,60.0
109,142,61896000,114.5,10,7087092.0,54.5,60.0
109,143,56280000,114.5,10,6444060.0,54.5,60.0
109,144,59064000,114.5,10,6762828.0,54.5,60.0
109,145,59088000,114.5,10,6765576.0,54.5,60.0
109,146,59184000,114.5,10,6776568.0,54.5,60.0
109,147,63240000,114.5,10,7240980.0,54.5,60.0
109,148,57384000,114.5,10,6570468.0,54.5,60.0
109,149,63240000,114.5,10,7240980.0,54.5,60.0
109,150,64512000,114.5,10,7386624.0,54.5,60.0
109,151,62928000,114.5,10,7205256.0,54.5,60.0
109,152,62928000,114.5,10,7205256.0,54.5,60.0
109,153,59136000,114.5,10,6771072.0,54.5,60.0
109,154,59280000,114.5,10,6787560.0,54.5,60.0
109,155,58200000,114.5,10,6663900.0,54.5,60.0
109,156,64512000,114.5,10,7386624.0,54.5,60.0
109,157,64344000,114.5,10,7367388.0,54.5,60.0
109,158,84984000,114.5,10,9730668.0,54.5,60.0
109,159,66000000,114.5,10,7557000.0,54.5,60.0
109,160,62520000,114.5,10,7158540.0,54.5,60.0
109,161,60552000,114.5,10,6933204.0,54.5,60.0
109,162,67344000,114.5,10,7710888.0,54.5,60.0
109,163,61224000,114.5,10,7010148.0,54.5,60.0
109,164,57864000,114.5,10,6625428.0,54.5,60.0
109,165,57576000,114.5,10,6592452.0,54.5,60.0
109,166,55728000,114.5,10,6380856.0,54.5,60.0
109,167,60504000,114.5,10,6927708.0,54.5,60.0
109,168,58272000,114.5,10,6672144.0,54.5,60.0
109,169,60096000,114.5,10,6880992.0,54.5,60.0
109,170,59280000,114.5,10,6787560.0,54.5,60.0
109,171,67488000,114.5,10,7727376.0,54.5,60.0
109,172,69648000,114.5,10,7974696.0,54.5,60.0
109,173,66720000,114.5,10,7639440.0,54.5,60.0
109,174,62664000,114.5,10,7175028.0,54.5,60.0
109,175,63240000,114.5,10,7240980.0,54.5,60.0
109,176,65160000,114.5,10,7460820.0,54.5,60.0
109,177,61224000,114.5,10,7010148.0,54.5,60.0
109,178,62352000,114.5,10,7139304.0,54.5,60.0
109,179,57384000,114.5,10,6570468.0,54.5,60.0
109,180,68112000,114.5,10,7798824.0,54.5,60.0
109,181,64008000,114.5,10,7328916.0,54.5,60.0
109,182,60072000,114.5,10,6878244.0,54.5,60.0
109,183,62040000,114.5,10,7103580.0,54.5,60.0
109,184,62664000,114.5,10,7175028.0,54.5,60.0
109,185,59736000,114.5,10,6839772.0,54.5,60.0
109,186,57384000,114.5,10,6570468.0,54.5,60.0
109,187,57384000,114.5,10,6570468.0,54.5,60.0
109,188,55728000,114.5,10,6380856.0,54.5,60.0
109,189,59280000,114.5,10,6787560.0,54.5,60.0
109,190,59664000,114.5,10,6831528.0,54.5,60.0
109,191,69000000,114.5,10,7900500.0,54.5,60.0
109,192,75288000,114.5,10,8620476.0,54.5,60.0
109,193,68808000,114.5,10,7878516.0,54.5,60.0
109,194,74496000,114.5,10,8529792.0,54.5,60.0
109,195,64440000,114.5,10,7378380.0,54.5,60.0
109,196,72120000,114.5,10,8257740.0,54.5,60.0
109,197,63312000,114.5,10,7249224.0,54.5,60.0
109,198,74976000,114.5,10,8584752.0,54.5,60.0
109,199,57384000,114.5,10,6570468.0,54.5,60.0
109,200,57384000,114.5,10,6570468.0,54.5,60.0
109,201,57384000,114.5,10,6570468.0,54.5,60.0
109,202,55728000,114.5,10,6380856.0,54.5,60.0
109,203,57384000,114.5,10,6570468.0,54.5,60.0
109,204,62040000,114.5,10,7103580.0,54.5,60.0
109,205,82440000,114.5,10,9439380.0,54.5,60.0
109,206,62784000,114.5,10,7188768.0,54.5,60.0
109,207,57744000,114.5,10,6611688.0,54.5,60.0
109,208,72744000,114.5,10,8329188.0,54.5,60.0
109,209,61944000,114.5,10,7092588.0,54.5,60.0
109,210,80256000,114.5,10,9189312.0,54.5,60.0
109,211,57384000,114.5,10,6570468.0,54.5,60.0
109,212,56280000,114.5,10,6444060.0,54.5,60.0
109,213,57576000,114.5,10,6592452.0,54.5,60.0
109,214,57384000,114.5,10,6570468.0,54.5,60.0
109,215,65760000,114.5,10,7529520.0,54.5,60.0
109,216,75264000,114.5,10,8617728.0,54.5,60.0
109,217,64848000,114.5,10,7425096.0,54.5,60.0
110,1,58152000,115.0,10,6687480.0,55.0,60.0
110,2,65448000,115.0,10,7526520.0,55.0,60.0
110,3,55728000,115.0,10,6408720.0,55.0,60.0
110,4,57336000,115.0,10,6593640.0,55.0,60.0
110,5,62736000,115.0,10,7214640.0,55.0,60.0
110,6,55728000,115.0,10,6408720.0,55.0,60.0
110,7,57384000,115.0,10,6599160.0,55.0,60.0
110,8,57840000,115.0,10,6651600.0,55.0,60.0
110,9,60648000,115.0,10,6974520.0,55.0,60.0
110,10,63624000,115.0,10,7316760.0,55.0,60.0
